"ID","group","Family","species","x","y","Endemic","sub_species"
"65_Geometridae_1644","Moth","Geometridae","Scopula_lactarioides",57.8,25.82,TRUE,""
"65_Geometridae_1647","Moth","Geometridae","Scopula_lactarioides",58.22,25.74,TRUE,""
"65_Geometridae_4727","Moth","Geometridae","Scopula_lactarioides",61.32,25.71,TRUE,""
"65_Geometridae_4728","Moth","Geometridae","Scopula_lactarioides",60.66,25.31,TRUE,""
"65_Geometridae_590","Moth","Geometridae","Scopula_lactarioides",60.66,25.31,TRUE,""
"65_Geometridae_591","Moth","Geometridae","Scopula_lactarioides",60.66,25.31,TRUE,""
"65_Geometridae_578","Moth","Geometridae","Scopula_luridata",56.09,27.56,FALSE,"distracta"
"65_Geometridae_583","Moth","Geometridae","Scopula_luridata",60.05,26.45,FALSE,"distracta"
"65_Geometridae_592","Moth","Geometridae","Scopula_luridata",60.66,25.31,FALSE,"distracta"
"65_Geometridae_4803","Moth","Geometridae","Scopula_marginepunctata",44.38,39.33,FALSE,"terrigena"
"65_Geometridae_4755","Moth","Geometridae","Scopula_marginepunctata",44.75,39.2,FALSE,"terrigena"
"65_Geometridae_1561","Moth","Geometridae","Scopula_marginepunctata",46.77,39.05,FALSE,"terrigena"
"65_Geometridae_1565","Moth","Geometridae","Scopula_marginepunctata",46.75,39.02,FALSE,"terrigena"
"65_Geometridae_1568","Moth","Geometridae","Scopula_marginepunctata",46.76,39.02,FALSE,"terrigena"
"65_Geometridae_4796","Moth","Geometridae","Scopula_marginepunctata",45.47,38.98,FALSE,"terrigena"
"65_Geometridae_4797","Moth","Geometridae","Scopula_marginepunctata",47.02,38.85,FALSE,"terrigena"
"65_Geometridae_4740","Moth","Geometridae","Scopula_marginepunctata",44.74,38.45,FALSE,"terrigena"
"65_Geometridae_1571","Moth","Geometridae","Scopula_marginepunctata",48.77,38.43,FALSE,"terrigena"
"65_Geometridae_1574","Moth","Geometridae","Scopula_marginepunctata",47.85,38.35,FALSE,"terrigena"
"65_Geometridae_4771","Moth","Geometridae","Scopula_marginepunctata",57.53,37.86,FALSE,"terrigena"
"65_Geometridae_4784","Moth","Geometridae","Scopula_marginepunctata",57.5,37.82,FALSE,"terrigena"
"65_Geometridae_3834","Moth","Geometridae","Scopula_marginepunctata",57.48,37.78,FALSE,"terrigena"
"65_Geometridae_4798","Moth","Geometridae","Scopula_marginepunctata",44.81,37.76,FALSE,"terrigena"
"65_Geometridae_4789","Moth","Geometridae","Scopula_marginepunctata",47.36,37.76,FALSE,"terrigena"
"65_Geometridae_4743","Moth","Geometridae","Scopula_marginepunctata",57.43,37.74,FALSE,"terrigena"
"65_Geometridae_4746","Moth","Geometridae","Scopula_marginepunctata",57.43,37.74,FALSE,"terrigena"
"65_Geometridae_4759","Moth","Geometridae","Scopula_marginepunctata",57.43,37.74,FALSE,"terrigena"
"65_Geometridae_4764","Moth","Geometridae","Scopula_marginepunctata",57.43,37.74,FALSE,"terrigena"
"65_Geometridae_4792","Moth","Geometridae","Scopula_marginepunctata",48.81,37.71,FALSE,"terrigena"
"65_Geometridae_4770","Moth","Geometridae","Scopula_marginepunctata",58.16,37.67,FALSE,"terrigena"
"65_Geometridae_4168","Moth","Geometridae","Scopula_marginepunctata",57.98,37.67,FALSE,"terrigena"
"65_Geometridae_4799","Moth","Geometridae","Scopula_marginepunctata",46.46,37.59,FALSE,"terrigena"
"65_Geometridae_4794","Moth","Geometridae","Scopula_marginepunctata",46.5,37.59,FALSE,"terrigena"
"65_Geometridae_4795","Moth","Geometridae","Scopula_marginepunctata",44.89,37.55,FALSE,"terrigena"
"65_Geometridae_1262","Moth","Geometridae","Scopula_marginepunctata",45.17,37.53,FALSE,"terrigena"
"65_Geometridae_631","Moth","Geometridae","Scopula_marginepunctata",45.17,37.53,FALSE,"terrigena"
"65_Geometridae_4787","Moth","Geometridae","Scopula_marginepunctata",57.44,37.48,FALSE,"terrigena"
"65_Geometridae_4752","Moth","Geometridae","Scopula_marginepunctata",47.62,37.47,FALSE,"terrigena"
"65_Geometridae_4741","Moth","Geometridae","Scopula_marginepunctata",48.03,37.41,FALSE,"terrigena"
"65_Geometridae_4779","Moth","Geometridae","Scopula_marginepunctata",55.77,37.4,FALSE,"terrigena"
"65_Geometridae_4816","Moth","Geometridae","Scopula_marginepunctata",55.73,37.38,FALSE,"terrigena"
"65_Geometridae_4766","Moth","Geometridae","Scopula_marginepunctata",58.68,37.37,FALSE,"terrigena"
"65_Geometridae_5369","Moth","Geometridae","Scopula_marginepunctata",56.17,37.35,FALSE,"terrigena"
"65_Geometridae_5370","Moth","Geometridae","Scopula_marginepunctata",55.95,37.33,FALSE,"terrigena"
"65_Geometridae_4038","Moth","Geometridae","Scopula_marginepunctata",55.99,37.3,FALSE,"terrigena"
"65_Geometridae_5285","Moth","Geometridae","Scopula_marginepunctata",55.46,37.2,FALSE,"terrigena"
"65_Geometridae_5287","Moth","Geometridae","Scopula_marginepunctata",55.46,37.2,FALSE,"terrigena"
"65_Geometridae_5367","Moth","Geometridae","Scopula_marginepunctata",55.46,37.2,FALSE,"terrigena"
"65_Geometridae_4819","Moth","Geometridae","Scopula_marginepunctata",57.95,37.01,FALSE,"terrigena"
"65_Geometridae_4760","Moth","Geometridae","Scopula_marginepunctata",48.97,36.96,FALSE,"terrigena"
"65_Geometridae_4765","Moth","Geometridae","Scopula_marginepunctata",55.32,36.95,FALSE,"terrigena"
"65_Geometridae_4814","Moth","Geometridae","Scopula_marginepunctata",59.04,36.93,FALSE,"terrigena"
"65_Geometridae_4817","Moth","Geometridae","Scopula_marginepunctata",59.04,36.93,FALSE,"terrigena"
"65_Geometridae_4749","Moth","Geometridae","Scopula_marginepunctata",48.63,36.91,FALSE,"terrigena"
"65_Geometridae_3835","Moth","Geometridae","Scopula_marginepunctata",59.66,36.91,FALSE,"terrigena"
"65_Geometridae_4805","Moth","Geometridae","Scopula_marginepunctata",46.97,36.84,FALSE,"terrigena"
"65_Geometridae_4804","Moth","Geometridae","Scopula_marginepunctata",46.97,36.84,FALSE,"terrigena"
"65_Geometridae_3836","Moth","Geometridae","Scopula_marginepunctata",59.02,36.83,FALSE,"terrigena"
"65_Geometridae_4790","Moth","Geometridae","Scopula_marginepunctata",49.79,36.81,FALSE,"terrigena"
"65_Geometridae_4777","Moth","Geometridae","Scopula_marginepunctata",55.02,36.79,FALSE,"terrigena"
"65_Geometridae_3837","Moth","Geometridae","Scopula_marginepunctata",55.02,36.77,FALSE,"terrigena"
"65_Geometridae_4810","Moth","Geometridae","Scopula_marginepunctata",48.82,36.76,FALSE,"terrigena"
"65_Geometridae_4811","Moth","Geometridae","Scopula_marginepunctata",48.82,36.75,FALSE,"terrigena"
"65_Geometridae_5291","Moth","Geometridae","Scopula_marginepunctata",54.49,36.74,FALSE,"terrigena"
"65_Geometridae_4772","Moth","Geometridae","Scopula_marginepunctata",54.31,36.68,FALSE,"terrigena"
"65_Geometridae_4035","Moth","Geometridae","Scopula_marginepunctata",54.31,36.67,FALSE,"terrigena"
"65_Geometridae_4788","Moth","Geometridae","Scopula_marginepunctata",49.76,36.67,FALSE,"terrigena"
"65_Geometridae_4037","Moth","Geometridae","Scopula_marginepunctata",54.13,36.66,FALSE,"terrigena"
"65_Geometridae_4758","Moth","Geometridae","Scopula_marginepunctata",54.53,36.64,FALSE,"terrigena"
"65_Geometridae_4036","Moth","Geometridae","Scopula_marginepunctata",54.2,36.64,FALSE,"terrigena"
"65_Geometridae_4757","Moth","Geometridae","Scopula_marginepunctata",59.9,36.64,FALSE,"terrigena"
"65_Geometridae_4791","Moth","Geometridae","Scopula_marginepunctata",47.22,36.61,FALSE,"terrigena"
"65_Geometridae_4793","Moth","Geometridae","Scopula_marginepunctata",47.35,36.61,FALSE,"terrigena"
"65_Geometridae_4786","Moth","Geometridae","Scopula_marginepunctata",51.38,36.59,FALSE,"terrigena"
"65_Geometridae_5490","Moth","Geometridae","Scopula_marginepunctata",51.4,36.57,FALSE,"terrigena"
"65_Geometridae_4807","Moth","Geometridae","Scopula_marginepunctata",47.3,36.56,FALSE,"terrigena"
"65_Geometridae_4775","Moth","Geometridae","Scopula_marginepunctata",54.6,36.55,FALSE,"terrigena"
"65_Geometridae_4781","Moth","Geometridae","Scopula_marginepunctata",52.08,36.54,FALSE,"terrigena"
"65_Geometridae_4801","Moth","Geometridae","Scopula_marginepunctata",54.05,36.53,FALSE,"terrigena"
"65_Geometridae_671","Moth","Geometridae","Scopula_marginepunctata",54.71,36.53,FALSE,"terrigena"
"65_Geometridae_4761","Moth","Geometridae","Scopula_marginepunctata",58.74,36.51,FALSE,"terrigena"
"65_Geometridae_4820","Moth","Geometridae","Scopula_marginepunctata",54.72,36.48,FALSE,"terrigena"
"65_Geometridae_4736","Moth","Geometridae","Scopula_marginepunctata",51.03,36.44,FALSE,"terrigena"
"65_Geometridae_4753","Moth","Geometridae","Scopula_marginepunctata",51.03,36.44,FALSE,"terrigena"
"65_Geometridae_4767","Moth","Geometridae","Scopula_marginepunctata",51.03,36.44,FALSE,"terrigena"
"65_Geometridae_4739","Moth","Geometridae","Scopula_marginepunctata",50.57,36.43,FALSE,"terrigena"
"65_Geometridae_4735","Moth","Geometridae","Scopula_marginepunctata",50.21,36.4,FALSE,"terrigena"
"65_Geometridae_1556","Moth","Geometridae","Scopula_marginepunctata",51.4,36.22,FALSE,"terrigena"
"65_Geometridae_1560","Moth","Geometridae","Scopula_marginepunctata",51.04,36.18,FALSE,"terrigena"
"65_Geometridae_3644","Moth","Geometridae","Scopula_marginepunctata",51.31,36.15,FALSE,"terrigena"
"65_Geometridae_3719","Moth","Geometridae","Scopula_marginepunctata",52.37,36.15,FALSE,"terrigena"
"65_Geometridae_4776","Moth","Geometridae","Scopula_marginepunctata",51.42,36.05,FALSE,"terrigena"
"65_Geometridae_4783","Moth","Geometridae","Scopula_marginepunctata",51.47,36.03,FALSE,"terrigena"
"65_Geometridae_4762","Moth","Geometridae","Scopula_marginepunctata",51.46,36.03,FALSE,"terrigena"
"65_Geometridae_4763","Moth","Geometridae","Scopula_marginepunctata",51.46,36.03,FALSE,"terrigena"
"65_Geometridae_4808","Moth","Geometridae","Scopula_marginepunctata",51.46,36.03,FALSE,"terrigena"
"65_Geometridae_4813","Moth","Geometridae","Scopula_marginepunctata",51.48,36,FALSE,"terrigena"
"65_Geometridae_4780","Moth","Geometridae","Scopula_marginepunctata",52.98,35.98,FALSE,"terrigena"
"65_Geometridae_3649","Moth","Geometridae","Scopula_marginepunctata",52.14,35.97,FALSE,"terrigena"
"65_Geometridae_4738","Moth","Geometridae","Scopula_marginepunctata",51.06,35.93,FALSE,"terrigena"
"65_Geometridae_4778","Moth","Geometridae","Scopula_marginepunctata",52.22,35.9,FALSE,"terrigena"
"65_Geometridae_4773","Moth","Geometridae","Scopula_marginepunctata",51.54,35.87,FALSE,"terrigena"
"65_Geometridae_3652","Moth","Geometridae","Scopula_marginepunctata",52.09,35.86,FALSE,"terrigena"
"65_Geometridae_4747","Moth","Geometridae","Scopula_marginepunctata",52.09,35.86,FALSE,"terrigena"
"65_Geometridae_4812","Moth","Geometridae","Scopula_marginepunctata",52.09,35.86,FALSE,"terrigena"
"65_Geometridae_4774","Moth","Geometridae","Scopula_marginepunctata",52.05,35.86,FALSE,"terrigena"
"65_Geometridae_5493","Moth","Geometridae","Scopula_marginepunctata",51.43,35.84,FALSE,"terrigena"
"65_Geometridae_3522","Moth","Geometridae","Scopula_marginepunctata",51.43,35.82,FALSE,"terrigena"
"65_Geometridae_4802","Moth","Geometridae","Scopula_marginepunctata",51.39,35.8,FALSE,"terrigena"
"65_Geometridae_4782","Moth","Geometridae","Scopula_marginepunctata",51.38,35.8,FALSE,"terrigena"
"65_Geometridae_4731","Moth","Geometridae","Scopula_marginepunctata",51.44,35.77,FALSE,"terrigena"
"65_Geometridae_4768","Moth","Geometridae","Scopula_marginepunctata",51.44,35.77,FALSE,"terrigena"
"65_Geometridae_4737","Moth","Geometridae","Scopula_marginepunctata",49.13,35.56,FALSE,"terrigena"
"65_Geometridae_4729","Moth","Geometridae","Scopula_marginepunctata",58.89,35.54,FALSE,"terrigena"
"65_Geometridae_4769","Moth","Geometridae","Scopula_marginepunctata",49.11,35.52,FALSE,"terrigena"
"65_Geometridae_4806","Moth","Geometridae","Scopula_marginepunctata",59.94,35.41,FALSE,"terrigena"
"65_Geometridae_4809","Moth","Geometridae","Scopula_marginepunctata",59.94,35.41,FALSE,"terrigena"
"65_Geometridae_5497","Moth","Geometridae","Scopula_marginepunctata",50.92,35.12,FALSE,"terrigena"
"65_Geometridae_4751","Moth","Geometridae","Scopula_marginepunctata",46.89,35.1,FALSE,"terrigena"
"65_Geometridae_4750","Moth","Geometridae","Scopula_marginepunctata",48.34,34.2,FALSE,"terrigena"
"65_Geometridae_4785","Moth","Geometridae","Scopula_marginepunctata",49.15,33.41,FALSE,"terrigena"
"65_Geometridae_4818","Moth","Geometridae","Scopula_marginepunctata",50.1,32.92,FALSE,"terrigena"
"65_Geometridae_4742","Moth","Geometridae","Scopula_marginepunctata",54.38,32.34,FALSE,"terrigena"
"65_Geometridae_4748","Moth","Geometridae","Scopula_marginepunctata",51.13,32.05,FALSE,"terrigena"
"65_Geometridae_4733","Moth","Geometridae","Scopula_marginepunctata",54.13,31.61,FALSE,"terrigena"
"65_Geometridae_4815","Moth","Geometridae","Scopula_marginepunctata",51.2,31.6,FALSE,"terrigena"
"65_Geometridae_4730","Moth","Geometridae","Scopula_marginepunctata",51.57,31.44,FALSE,"terrigena"
"65_Geometridae_4800","Moth","Geometridae","Scopula_marginepunctata",51.39,31.42,FALSE,"terrigena"
"65_Geometridae_4732","Moth","Geometridae","Scopula_marginepunctata",51.52,30.87,FALSE,"terrigena"
"65_Geometridae_4734","Moth","Geometridae","Scopula_marginepunctata",51.94,30.38,FALSE,"terrigena"
"65_Geometridae_297","Moth","Geometridae","Scopula_marginepunctata",51.91,29.56,FALSE,"terrigena"
"65_Geometridae_5284","Moth","Geometridae","Scopula_minorata",55.94,37.37,FALSE,""
"65_Geometridae_4822","Moth","Geometridae","Scopula_minorata",54.55,37.37,FALSE,""
"65_Geometridae_5289","Moth","Geometridae","Scopula_minorata",56,37.3,FALSE,""
"65_Geometridae_5286","Moth","Geometridae","Scopula_minorata",55.46,37.2,FALSE,""
"65_Geometridae_5288","Moth","Geometridae","Scopula_minorata",55.46,37.2,FALSE,""
"65_Geometridae_1885","Moth","Geometridae","Scopula_minorata",49.98,36.28,FALSE,""
"65_Geometridae_4821","Moth","Geometridae","Scopula_minorata",57.08,27.2,FALSE,""
"65_Geometridae_1883","Moth","Geometridae","Scopula_nigropunctata",49.45,37.61,FALSE,"nigropunctata"
"65_Geometridae_4824","Moth","Geometridae","Scopula_nigropunctata",50.85,36.77,FALSE,"nigropunctata"
"65_Geometridae_1393","Moth","Geometridae","Scopula_nigropunctata",54.5,36.73,FALSE,"nigropunctata"
"65_Geometridae_5489","Moth","Geometridae","Scopula_nigropunctata",51.38,36.63,FALSE,"nigropunctata"
"65_Geometridae_669","Moth","Geometridae","Scopula_nigropunctata",54.33,36.63,FALSE,"nigropunctata"
"65_Geometridae_700","Moth","Geometridae","Scopula_nigropunctata",54.97,36.44,FALSE,"nigropunctata"
"65_Geometridae_4823","Moth","Geometridae","Scopula_nigropunctata",52.42,36.35,FALSE,"nigropunctata"
"65_Geometridae_1272","Moth","Geometridae","Scopula_orbeorum",51.1,36.47,TRUE,""
"65_Geometridae_4825","Moth","Geometridae","Scopula_orbeorum",51.03,36.44,TRUE,""
"65_Geometridae_4826","Moth","Geometridae","Scopula_orbeorum",51.03,36.44,TRUE,""
"65_Geometridae_1557","Moth","Geometridae","Scopula_orientalis",51.4,36.22,FALSE,""
"65_Geometridae_3645","Moth","Geometridae","Scopula_orientalis",51.31,36.15,FALSE,""
"65_Geometridae_4828","Moth","Geometridae","Scopula_orientalis",51.42,36.05,FALSE,""
"65_Geometridae_3650","Moth","Geometridae","Scopula_orientalis",52.14,35.97,FALSE,""
"65_Geometridae_3657","Moth","Geometridae","Scopula_orientalis",52.05,35.86,FALSE,""
"65_Geometridae_3721","Moth","Geometridae","Scopula_orientalis",52.04,35.78,FALSE,""
"65_Geometridae_278","Moth","Geometridae","Scopula_orientalis",51.9,30.41,FALSE,""
"65_Geometridae_4827","Moth","Geometridae","Scopula_orientalis",53.31,30.31,FALSE,""
"65_Geometridae_4255","Moth","Geometridae","Scopula_origalis",55.98,27.56,TRUE,""
"65_Geometridae_579","Moth","Geometridae","Scopula_origalis",56.09,27.56,TRUE,""
"65_Geometridae_580","Moth","Geometridae","Scopula_origalis",56.09,27.56,TRUE,""
"65_Geometridae_584","Moth","Geometridae","Scopula_origalis",60.05,26.45,TRUE,""
"65_Geometridae_585","Moth","Geometridae","Scopula_origalis",60.05,26.45,TRUE,""
"65_Geometridae_593","Moth","Geometridae","Scopula_origalis",60.66,25.31,TRUE,""
"65_Geometridae_1570","Moth","Geometridae","Scopula_ornata",46.79,38.92,FALSE,"enzela"
"65_Geometridae_1572","Moth","Geometridae","Scopula_ornata",48.77,38.43,FALSE,"enzela"
"65_Geometridae_4226","Moth","Geometridae","Scopula_ornata",56.48,38.14,FALSE,"enzela"
"65_Geometridae_4834","Moth","Geometridae","Scopula_ornata",57.53,37.86,FALSE,"enzela"
"65_Geometridae_1884","Moth","Geometridae","Scopula_ornata",49.45,37.61,FALSE,"enzela"
"65_Geometridae_4829","Moth","Geometridae","Scopula_ornata",49.45,37.61,FALSE,"enzela"
"65_Geometridae_4837","Moth","Geometridae","Scopula_ornata",49.44,37.47,FALSE,"enzela"
"65_Geometridae_4842","Moth","Geometridae","Scopula_ornata",55.73,37.38,FALSE,"enzela"
"65_Geometridae_4833","Moth","Geometridae","Scopula_ornata",48.97,36.96,FALSE,"enzela"
"65_Geometridae_666","Moth","Geometridae","Scopula_ornata",54.5,36.73,FALSE,"enzela"
"65_Geometridae_102","Moth","Geometridae","Scopula_ornata",54.49,36.71,FALSE,"enzela"
"65_Geometridae_4020","Moth","Geometridae","Scopula_ornata",54.31,36.67,FALSE,"enzela"
"65_Geometridae_4843","Moth","Geometridae","Scopula_ornata",54.72,36.48,FALSE,"enzela"
"65_Geometridae_3717","Moth","Geometridae","Scopula_ornata",52.88,36.44,FALSE,"enzela"
"65_Geometridae_4838","Moth","Geometridae","Scopula_ornata",45.92,36.08,FALSE,"enzela"
"65_Geometridae_4840","Moth","Geometridae","Scopula_ornata",46.25,35.86,FALSE,"enzela"
"65_Geometridae_4832","Moth","Geometridae","Scopula_ornata",50.05,34.67,FALSE,"enzela"
"65_Geometridae_4841","Moth","Geometridae","Scopula_ornata",50.06,32.89,FALSE,"enzela"
"65_Geometridae_4831","Moth","Geometridae","Scopula_ornata",51.13,32.05,FALSE,"enzela"
"65_Geometridae_4830","Moth","Geometridae","Scopula_ornata",51.47,30.99,FALSE,"enzela"
"65_Geometridae_279","Moth","Geometridae","Scopula_ornata",51.9,30.41,FALSE,"enzela"
"65_Geometridae_4835","Moth","Geometridae","Scopula_ornata",50.62,30.11,FALSE,"enzela"
"65_Geometridae_291","Moth","Geometridae","Scopula_ornata",52.22,29.71,FALSE,"enzela"
"65_Geometridae_286","Moth","Geometridae","Scopula_ornata",52.63,29.59,FALSE,"enzela"
"65_Geometridae_4839","Moth","Geometridae","Scopula_ornata",51.67,29.5,FALSE,"enzela"
"65_Geometridae_4836","Moth","Geometridae","Scopula_ornata",57.56,29.06,FALSE,"enzela"
"65_Geometridae_68","Moth","Geometridae","Scopula_ornata",62.32,27.33,FALSE,"enzela"
"65_Geometridae_1569","Moth","Geometridae","Scopula_rubiginata",46.79,38.92,FALSE,""
"65_Geometridae_4901","Moth","Geometridae","Scopula_sacraria",44.38,39.33,FALSE,"ariana"
"65_Geometridae_4892","Moth","Geometridae","Scopula_sacraria",44.66,39.26,FALSE,"ariana"
"65_Geometridae_1562","Moth","Geometridae","Scopula_sacraria",46.77,39.05,FALSE,"ariana"
"65_Geometridae_3841","Moth","Geometridae","Scopula_sacraria",57.48,37.78,FALSE,"ariana"
"65_Geometridae_4873","Moth","Geometridae","Scopula_sacraria",57.43,37.74,FALSE,"ariana"
"65_Geometridae_4893","Moth","Geometridae","Scopula_sacraria",59.12,37.43,FALSE,"ariana"
"65_Geometridae_4874","Moth","Geometridae","Scopula_sacraria",48.97,36.96,FALSE,"ariana"
"65_Geometridae_4857","Moth","Geometridae","Scopula_sacraria",59.04,36.93,FALSE,"ariana"
"65_Geometridae_4860","Moth","Geometridae","Scopula_sacraria",59.04,36.93,FALSE,"ariana"
"65_Geometridae_4905","Moth","Geometridae","Scopula_sacraria",59.04,36.93,FALSE,"ariana"
"65_Geometridae_4907","Moth","Geometridae","Scopula_sacraria",59.04,36.93,FALSE,"ariana"
"65_Geometridae_3842","Moth","Geometridae","Scopula_sacraria",59.02,36.83,FALSE,"ariana"
"65_Geometridae_4043","Moth","Geometridae","Scopula_sacraria",54.2,36.64,FALSE,"ariana"
"65_Geometridae_4846","Moth","Geometridae","Scopula_sacraria",54.56,36.62,FALSE,"ariana"
"65_Geometridae_4868","Moth","Geometridae","Scopula_sacraria",45.58,36.31,FALSE,"ariana"
"65_Geometridae_567","Moth","Geometridae","Scopula_sacraria",59.2,36.31,FALSE,"ariana"
"65_Geometridae_4881","Moth","Geometridae","Scopula_sacraria",54.07,36.25,FALSE,"ariana"
"65_Geometridae_4894","Moth","Geometridae","Scopula_sacraria",45.43,36.16,FALSE,"ariana"
"65_Geometridae_4895","Moth","Geometridae","Scopula_sacraria",45.92,36.08,FALSE,"ariana"
"65_Geometridae_4886","Moth","Geometridae","Scopula_sacraria",51.47,36.03,FALSE,"ariana"
"65_Geometridae_4876","Moth","Geometridae","Scopula_sacraria",51.46,36.03,FALSE,"ariana"
"65_Geometridae_4854","Moth","Geometridae","Scopula_sacraria",51.06,35.93,FALSE,"ariana"
"65_Geometridae_4903","Moth","Geometridae","Scopula_sacraria",46.25,35.86,FALSE,"ariana"
"65_Geometridae_4853","Moth","Geometridae","Scopula_sacraria",51.42,35.84,FALSE,"ariana"
"65_Geometridae_4902","Moth","Geometridae","Scopula_sacraria",46.03,35.83,FALSE,"ariana"
"65_Geometridae_4883","Moth","Geometridae","Scopula_sacraria",51.38,35.8,FALSE,"ariana"
"65_Geometridae_4887","Moth","Geometridae","Scopula_sacraria",51.38,35.8,FALSE,"ariana"
"65_Geometridae_4889","Moth","Geometridae","Scopula_sacraria",51.38,35.8,FALSE,"ariana"
"65_Geometridae_4896","Moth","Geometridae","Scopula_sacraria",51.38,35.8,FALSE,"ariana"
"65_Geometridae_4897","Moth","Geometridae","Scopula_sacraria",51.38,35.8,FALSE,"ariana"
"65_Geometridae_4844","Moth","Geometridae","Scopula_sacraria",58.92,35.38,FALSE,"ariana"
"65_Geometridae_4858","Moth","Geometridae","Scopula_sacraria",46.86,35.38,FALSE,"ariana"
"65_Geometridae_4859","Moth","Geometridae","Scopula_sacraria",51.64,35.3,FALSE,"ariana"
"65_Geometridae_4890","Moth","Geometridae","Scopula_sacraria",50.98,35.19,FALSE,"ariana"
"65_Geometridae_4863","Moth","Geometridae","Scopula_sacraria",46.93,35.08,FALSE,"ariana"
"65_Geometridae_4877","Moth","Geometridae","Scopula_sacraria",47.46,34.62,FALSE,"ariana"
"65_Geometridae_4872","Moth","Geometridae","Scopula_sacraria",47.03,34.48,FALSE,"ariana"
"65_Geometridae_4875","Moth","Geometridae","Scopula_sacraria",46.59,34.38,FALSE,"ariana"
"65_Geometridae_4867","Moth","Geometridae","Scopula_sacraria",48.34,34.2,FALSE,"ariana"
"65_Geometridae_4847","Moth","Geometridae","Scopula_sacraria",49.66,34.02,FALSE,"ariana"
"65_Geometridae_4848","Moth","Geometridae","Scopula_sacraria",49.66,34.02,FALSE,"ariana"
"65_Geometridae_4849","Moth","Geometridae","Scopula_sacraria",49.66,34.02,FALSE,"ariana"
"65_Geometridae_4869","Moth","Geometridae","Scopula_sacraria",46.31,33.99,FALSE,"ariana"
"65_Geometridae_4845","Moth","Geometridae","Scopula_sacraria",49.09,33.96,FALSE,"ariana"
"65_Geometridae_4851","Moth","Geometridae","Scopula_sacraria",51.47,33.75,FALSE,"ariana"
"65_Geometridae_4888","Moth","Geometridae","Scopula_sacraria",49.01,33.47,FALSE,"ariana"
"65_Geometridae_4908","Moth","Geometridae","Scopula_sacraria",51.82,33.45,FALSE,"ariana"
"65_Geometridae_4898","Moth","Geometridae","Scopula_sacraria",49.06,33.41,FALSE,"ariana"
"65_Geometridae_4879","Moth","Geometridae","Scopula_sacraria",49.19,33.38,FALSE,"ariana"
"65_Geometridae_4880","Moth","Geometridae","Scopula_sacraria",49.19,33.38,FALSE,"ariana"
"65_Geometridae_4904","Moth","Geometridae","Scopula_sacraria",49.24,32.5,FALSE,"ariana"
"65_Geometridae_4855","Moth","Geometridae","Scopula_sacraria",54.38,32.34,FALSE,"ariana"
"65_Geometridae_4870","Moth","Geometridae","Scopula_sacraria",50.18,32.15,FALSE,"ariana"
"65_Geometridae_4865","Moth","Geometridae","Scopula_sacraria",51.13,32.05,FALSE,"ariana"
"65_Geometridae_4871","Moth","Geometridae","Scopula_sacraria",51.2,31.15,FALSE,"ariana"
"65_Geometridae_4866","Moth","Geometridae","Scopula_sacraria",51.49,30.83,FALSE,"ariana"
"65_Geometridae_4884","Moth","Geometridae","Scopula_sacraria",51.42,30.53,FALSE,"ariana"
"65_Geometridae_4885","Moth","Geometridae","Scopula_sacraria",51.42,30.53,FALSE,"ariana"
"65_Geometridae_4850","Moth","Geometridae","Scopula_sacraria",51.53,30.45,FALSE,"ariana"
"65_Geometridae_4864","Moth","Geometridae","Scopula_sacraria",51.78,30.44,FALSE,"ariana"
"65_Geometridae_4906","Moth","Geometridae","Scopula_sacraria",52.88,30.27,FALSE,"ariana"
"65_Geometridae_4900","Moth","Geometridae","Scopula_sacraria",52.22,29.71,FALSE,"ariana"
"65_Geometridae_4882","Moth","Geometridae","Scopula_sacraria",52.04,29.68,FALSE,"ariana"
"65_Geometridae_4878","Moth","Geometridae","Scopula_sacraria",52.63,29.61,FALSE,"ariana"
"65_Geometridae_4856","Moth","Geometridae","Scopula_sacraria",52.63,29.59,FALSE,"ariana"
"65_Geometridae_4891","Moth","Geometridae","Scopula_sacraria",51.8,29.56,FALSE,"ariana"
"65_Geometridae_4861","Moth","Geometridae","Scopula_sacraria",51.92,29.56,FALSE,"ariana"
"65_Geometridae_4862","Moth","Geometridae","Scopula_sacraria",51.92,29.56,FALSE,"ariana"
"65_Geometridae_4899","Moth","Geometridae","Scopula_sacraria",51.67,29.5,FALSE,"ariana"
"65_Geometridae_4852","Moth","Geometridae","Scopula_sacraria",57.49,29.05,FALSE,"ariana"
"65_Geometridae_5495","Moth","Geometridae","Scopula_sacraria",51.43,35.82,FALSE,"semitata"
"65_Geometridae_5413","Moth","Geometridae","Scopula_sacraria",49.29,31.94,FALSE,"semitata"
"65_Geometridae_292","Moth","Geometridae","Scopula_sacraria",52.22,29.71,FALSE,"semitata"
"65_Geometridae_283","Moth","Geometridae","Scopula_sacraria",51.46,29.59,FALSE,"semitata"
"65_Geometridae_287","Moth","Geometridae","Scopula_sacraria",52.63,29.59,FALSE,"semitata"
"65_Geometridae_298","Moth","Geometridae","Scopula_sacraria",51.91,29.56,FALSE,"semitata"
"65_Geometridae_301","Moth","Geometridae","Scopula_sacraria",51.29,29.45,FALSE,"semitata"
"65_Geometridae_4169","Moth","Geometridae","Scopula_subtilata",57.98,37.67,FALSE,""
"65_Geometridae_3641","Moth","Geometridae","Scopula_tessellaria",51.29,36.46,FALSE,""
"65_Geometridae_4909","Moth","Geometridae","Scopula_tessellaria",51.03,36.44,FALSE,""
